geo_accession,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,description,data_processing,platform_id,contact_name,contact_email,contact_phone,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,series_id,data_row_count
GSM4405623,P0305 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0305,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352250,NONE,GSE146771,0
GSM4405624,P0123 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0123,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352249,NONE,GSE146771,0
GSM4405625,P0202 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0202,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352248,NONE,GSE146771,0
GSM4405626,P0323 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0323,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352247,NONE,GSE146771,0
GSM4405627,P0408 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0408,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352246,NONE,GSE146771,0
GSM4405628,P0410 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0410,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352245,NONE,GSE146771,0
GSM4405629,P0613 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0613,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352244,NONE,GSE146771,0
GSM4405630,P1025 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P1025,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352243,NONE,GSE146771,0
GSM4405631,P1026 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P1026,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352242,NONE,GSE146771,0
GSM4405632,P0104 (10x),Public on Apr 18 2020,Mar 11 2020,Apr 18 2020,SRA,1,CD45+ cells,Homo sapiens,9606,patient: P0104,total RNA,"Single cells were sorted into 96-well plates (Axygen) chilled to 4°C, prepared with lysis buffer with 1 μl 10 mM dNTP mix (Invitrogen), 1 μl 10 μM Oligo dT primer, 1.9 μl 1% Triton X-100 (Sigma), and 0.1 μl 40 U/μl RNase Inhibitor (Takara). The single cell lysates were sealed and stored frozen at -80°C immediately.",CRC.Leukocyte.10x.TPM.txt.gz,The Smart-seq2 data were first processed to filter out low-quality reads when: (1) “N” bases accounting for 10% read length; or (2) bases with quality < 5 account for 50% read length; or (3) containing adapter sequences. The remaining paired-end reads were aligned to the UCSC hg38 human genome reference using kallisto (version 0.43.1) with parameters “--bootstrap-samples=100 --threads=2”. The R package tximport (version 1.9.12) was used to summarize the transcript-level estimated counts into the matrix of gene-level counts.,GPL20301,"ZIyi,,Li",liziyie@pku.edu.cn,13269475795,Peking University,No.5 Yiheyuan Road Haidian District,Beijing,-,100871,China,Illumina HiSeq 4000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN14352241,NONE,GSE146771,0
